Unnamed: 0,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15,Unnamed: 16,Unnamed: 17,Unnamed: 18,Unnamed: 19,Unnamed: 20,Unnamed: 21,Unnamed: 22,Unnamed: 23,Unnamed: 24,Unnamed: 25,Unnamed: 26,Unnamed: 27,Unnamed: 28,Unnamed: 29,Unnamed: 30,Unnamed: 31,Unnamed: 32,Unnamed: 33,Unnamed: 34,Unnamed: 35,Unnamed: 36,Unnamed: 37,Unnamed: 38,Unnamed: 39,Unnamed: 40
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,[岡山県],,,,,,コード内容別医療機関一覧表,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,[令和 2年11月 1日現在　医科　現存/休止],,,,,,,,,,,,,,,,,,,,,,,,,,,,令和 2年11月 5日作成 ,,,,,,,,152頁,,,
,,, 　 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,項 番,,,,医 療 機 関 番 号,,,,医 療 機 関 名 称,,,,医療機関所在地,,,,,"電話番号
   ／
勤務医数",開設者氏名,,,,管理者氏名,,,"指定年月日
登録理由
指定期間始",,,,,"病床数
　／
診療科名",,,,,備　考,,,,
,,1392,,,,"371,021,6
",,,,木田医院,,,,,"〒707－0061
美作市中山１４８２－３",,,"0868-72-4373
常　勤:　　　 1
(医　　　　 1)",,,医療法人天佑会　木田外科内科医院　理事長　木田　惠子,,,木田　惠子,,,,"平11. 12. 1
組織変更
平29. 12. 1",,,,"一般　　       
療養　　       
内　小　他",,,,"診療所
現存
",,,,
,,1393,,,,"380,059,5
",,,,田口医院　大戸分院,,,,,"〒708－1546
久米郡美咲町大戸下２５３－６",,,"0868-62-1017
常　勤:　　　 1
(医　　　　 1)",,,田口　仁士,,,田口　仁士,,,,"平9. 2. 2
交代
平30. 2. 2",,,,内　麻,,,,"診療所
現存
",,,,
,,1394,,,,"380,061,1
",,,,近藤クリニック,,,,,"〒709－3614
久米郡久米南町下弓削３８９－１",,,"0867-28-3233
常　勤:　　　 1
(医　　　　 1)",,,近藤　正得,,,近藤　正得,,,,"平19. 3. 24
交代
平31. 3. 24",,,,内　胃,,,,"診療所
現存
",,,,
,,1395,,,,"380,062,9
",,,,関医院,,,,,"〒709－3717
久米郡美咲町原田１７３２－１",,,"0868-66-1155
常　勤:　　　 1
(医　　　　 1)
非常勤:　　　 2
(医　　　　 2)",,,関　真理,,,関　真理,,,,"平23. 4. 1
交代
平29. 4. 1",,,,内　外　他,,,,"診療所
現存
",,,,
,,1396,,,,"380,063,7
",,,,河合内科医院,,,,,"〒709－3627
久米郡久米南町神目中７９４－６",,,"086-722-3131
常　勤:　　　 1
(医　　　　 1)",,,河合　良介,,,河合　良介,,,,"平30. 4. 1
交代
平30. 4. 1",,,,内,,,,"診療所
現存
",,,,
,,1397,,,,"381,024,8
",,,,医療法人　亀乃甲診療所,,,,,"〒709－3717
久米郡美咲町原田３１５４－１",,,"0868-66-1000
常　勤:　　　 2
(医　　　　 2)
非常勤:　　　 2
(医　　　　 2)",,,医療法人　亀乃甲診療所　理事長　岩本　博通,,,岩本　博通,,,,"平6. 4. 1

平30. 4. 1",,,,"一般　　     14
内　小",,,,"診療所
現存
",,,,
,,1398,,,,"381,025,5
",,,,医療法人三憲会　柵原病院,,,,,"〒708－1523
久米郡美咲町吉ケ原９９２番地",,,"0868-62-1006
常　勤:　　　 2
(医　　　　 2)
非常勤:　　　21
(医　　　　16)
(薬　　　　 5)",,,医療法人三憲会　柵原病院　理事長　曽根　希信,,,曽根　希信,,,,"平8. 7. 1
組織変更
平29. 7. 1",,,,"療養　　
　　療養     48
内　小　外　放　リハ",,,,"病院
現存
",,,,
,,1399,,,,"391,002,2
",,,,下土井クリニック,,,,,"〒709－2553
加賀郡吉備中央町富永１４０３－１",,,"0867-35-0806
常　勤:　　　 1
(医　　　　 1)
非常勤:　　　 1
(医　　　　 1)",,,医療法人塚本内科医院　理事長　塚本　眞言,,,塚本　眞言,,,,"平22. 1. 1
移転
平28. 1. 1",,,,内,,,,"診療所
現存
",,,,
,,1400,,,,"880,003,8
",,,,独立行政法人労働者健康安全機構　岡山労災病院,,,,,"〒702－8055
岡山市南区築港緑町１丁目１０番２５号",,,"086-262-0131
常　勤:　　　93
(医　　　　89)
(薬　　　　 4)
非常勤:　　　10
(医　　　　10)",,,独立行政法人労働者健康安全機構　理事長　有賀　徹,,,三好　新一郎,,,,"昭32. 11. 1

平29. 11. 1",,,,"一般　　    358
内　呼内　心内　精　小　外　整外　形外　脳外　皮　ひ　婦　眼　耳い　リハ　放　麻",,,,"病院
現存
",,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,[岡山県],,,,,,コード内容別医療機関一覧表,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,[令和 2年11月 1日現在　医科　現存/休止],,,,,,,,,,,,,,,,,,,,,,,,,,,,令和 2年11月 5日作成 ,,,,,,,,153頁,,,
,,, 　 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,項 番,,,,医 療 機 関 番 号,,,,医 療 機 関 名 称,,,,医療機関所在地,,,,,"電話番号
   ／
勤務医数",開設者氏名,,,,管理者氏名,,,"指定年月日
登録理由
指定期間始",,,,,"病床数
　／
診療科名",,,,,備　考,,,,
,,1401,,,,"880,006,1
(884,006,3)
",,,,岡山赤十字病院,,,,,"〒700－0941
岡山市北区青江二丁目１番１号",,,"086-222-8811
常　勤:　　 171
(医　　　 145)
(歯　　　　 1)
(薬　　　　25)
非常勤:　　　27
(医　　　　25)
(歯　　　　 1)
(薬　　　　 1)",,,日本赤十字社　社長　大塚　義治,,,辻　尚志,,,,"昭60. 5. 1

平30. 5. 1",,,,"一般　　    500
内　精　脳内　小　整外　形外　脳外　呼外　心外　皮　ひ　産婦　眼　耳い　リハ　放　麻　リウ　歯　外　消化器内科、呼吸器内科、糖尿病・内分泌内科　血液内科、腎臓内科、脳・血管外科　緩和ケア内科、肝臓内科以下基本画面へ",,,,"病院
現存
",,,,
,,1402,,,,"880,007,9
(884,007,1)
",,,,独立行政法人労働者健康安全機構　吉備高原医療リハビリテーションセンター,,,,,"〒716－1241
加賀郡吉備中央町吉川７５１１",,,"0866-56-7141
常　勤:　　　16
(医　　　　13)
(歯　　　　 1)
(薬　　　　 2)
非常勤:　　　36
(医　　　　33)
(歯　　　　 3)",,,独立行政法人労働者健康安全機構　理事長　有賀　徹,,,徳弘　昭博,,,,"昭62. 6. 1

平29. 6. 1",,,,"一般　　    150
内　ひ　整外　リハ　脳内　歯　アレ　皮",,,,"病院
現存
",,,,
,,1403,,,,"880,008,7
",,,,岡山済生会総合病院,,,,,"〒700－8511
岡山市北区国体町２番２５号",,,"086-252-2211
常　勤:　　 152
(医　　　 152)
非常勤:　　　85
(医　　　　85)",,,社会福祉法人恩賜財団済生会支部岡山県済生会　支部長　岩本　一壽,,,塩出　純二,,,,"平28. 1. 1
移転
平28. 1. 1",,,,"一般　　
　　一般    473
内　呼内　リウ　外　呼外　整外　脳外　形外　美外　心内　精　小　皮　ひ　産婦　眼　耳い　リハ　放　麻　病理　他　神内",,,,"病院
現存
",,,,
,,1404,,,,"880,012,9
",,,,岡山赤十字病院玉野分院,,,,,"〒706－0002
玉野市築港５丁目１６番２５号",,,"0863-31-5117
常　勤:　　　 2
(医　　　　 2)
非常勤:　　　22
(医　　　　22)",,,日本赤十字社　社長　大塚　義治,,,横山　祐二,,,,"昭44. 8. 15

平29. 8. 15",,,,"一般　　
　　一般     41
療養　　
　　療養     42
内　皮　リハ　整外",,,,"病院
現存
",,,,
,,1405,,,,"880,013,7
",,,,独立行政法人自動車事故対策機構　岡山療護センター,,,,,"〒700－0927
岡山市北区西古松２丁目８番３５号",,,"086-244-7041
常　勤:　　　 6
(医　　　　 5)
(薬　　　　 1)
非常勤:　　　 2
(医　　　　 2)",,,社会福祉法人恩賜財団済生会支部岡山県済生会　支部長　岩本　一壽,,,衣笠　和孜,,,,"平6. 2. 1

平30. 2. 1",,,,"一般　　     50
脳外　精　麻　外　リハ",,,,"病院
現存
",,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,[岡山県],,,,,,コード内容別医療機関一覧表,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,[令和 2年11月 1日現在　医科　現存/休止],,,,,,,,,,,,,,,,,,,,,,,,,,,,令和 2年11月 5日作成 ,,,,,,,,154頁,,,
,,, 　 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,項 番,,,,医 療 機 関 番 号,,,,医 療 機 関 名 称,,,,医療機関所在地,,,,,"電話番号
   ／
勤務医数",開設者氏名,,,,管理者氏名,,,"指定年月日
登録理由
指定期間始",,,,,"病床数
　／
診療科名",,,,,備　考,,,,
,,1406,,,,"880,015,2
",,,,岡山済生会国体町診療所,,,,,"〒700－0021
岡山市北区国体町３番１２号",,,"086-252-2222
常　勤:　　　 5
(医　　　　 5)
非常勤:　　　 3
(医　　　　 3)",,,社会福祉法人　恩賜財団済生会支部岡山県済生会　支部長　岩本　一壽,,,前田　幸夫,,,,"平10. 5. 1
新規
平28. 5. 1",,,,内　外　脳外　整外　精　神,,,,"診療所
現存
",,,,
,,1407,,,,"880,016,0
",,,,済生会　吉備病院,,,,,"〒701－1334
岡山市北区高松原古才５８４－１",,,"086-287-8655
常　勤:　　　 6
(医　　　　 5)
(薬　　　　 1)
非常勤:　　　38
(医　　　　36)
(歯　　　　 1)
(薬　　　　 1)",,,社会福祉法人　恩賜財団　済生会　支部　岡山県済生会　支部長　岩本　一壽,,,難波　洋一郎,,,,"平18. 4. 1
新規
平30. 4. 1",,,,"一般　　
　　一般     75
内　小　外　整外　婦　リハ　放　脳外　形外　ひ　循環器内科",,,,"病院
現存
",,,,
,,1408,,,,"880,017,8
",,,,岡山済生会昭和町診療所,,,,,"〒700－0032
岡山市北区昭和町１２－１５",,,"086-252-2200
常　勤:　　　 3
(医　　　　 3)
非常勤:　　　 5
(医　　　　 5)",,,社会福祉法人恩賜財団済生会　支部　岡山県済生会　支部長　岩本　一壽,,,竹井　信行,,,,"平20. 4. 1
新規
令2. 4. 1",,,,内　婦,,,,"診療所
現存
",,,,
,,1409,,,,"880,018,6
",,,,岡山済生会県庁内診療所,,,,,"〒700－0824
岡山市北区内山下２丁目５－７丸の内会館１階",,,"086-801-3165
常　勤:　　　 1
(医　　　　 1)
非常勤:　　　 4
(医　　　　 4)",,,社会福祉法人恩賜財団済生会支部岡山県済生会　支部長　岩本　一壽,,,中塔　辰明,,,,"平28. 4. 1
移転
平28. 4. 1",,,,内,,,,"診療所
現存
",,,,
,,1410,,,,"880,019,4
",,,,岡山済生会外来センター病院,,,,,"〒700－0013
岡山市北区伊福町１丁目１７番１８号",,,"086-252-2211
常　勤:　　　18
(医　　　　18)
非常勤:　　 211
(医　　　 211)",,,社会福祉法人恩賜財団済生会支部岡山県済生会　支部長　岩本　一壽,,,大澤　俊哉,,,,"平30. 9. 1
組織変更
平30. 9. 1",,,,"一般　　
　　一般     80
内　リウ　外　整外　脳外　形外　美外　心内　精　神内　小　皮　ひ　産婦　眼　耳い　放　麻",,,,"病院
現存
",,,,
,,1411,,,,"890,010,1
",,,,岡山市こころの健康センター,,,,,"〒700－8546
岡山市北区鹿田町１－１－１保健福祉会館４階",,,"086-803-1273
常　勤:　　　 1
(医　　　　 1)",,,岡山市長　大森　雅夫,,,太田　順一郎,,,,"平21. 6. 1
新規
平27. 6. 1",,,,精,,,,"診療所
現存
",,,,
,,1412,,,,"890,012,7
(894,012,9)
",,,,倉敷市立市民病院,,,,,"〒711－0921
倉敷市児島駅前２丁目３９番地",,,"086-472-8111
常　勤:　　　28
(医　　　　24)
(歯　　　　 1)
(薬　　　　 3)
非常勤:　　　23
(医　　　　23)",,,倉敷市長　伊東　香織,,,江田　良輔,,,,"昭48. 10. 1

平30. 10. 1",,,,"一般　　    198
内　呼内　外　神内　整外　アレ　リウ　小　ひ　産婦　眼　耳い　リハ　放　麻　形外　脳外　他　歯外　精",,,,"病院
現存
",,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,[岡山県],,,,,,コード内容別医療機関一覧表,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,[令和 2年11月 1日現在　医科　現存/休止],,,,,,,,,,,,,,,,,,,,,,,,,,,,令和 2年11月 5日作成 ,,,,,,,,155頁,,,
,,, 　 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,項 番,,,,医 療 機 関 番 号,,,,医 療 機 関 名 称,,,,医療機関所在地,,,,,"電話番号
   ／
勤務医数",開設者氏名,,,,管理者氏名,,,"指定年月日
登録理由
指定期間始",,,,,"病床数
　／
診療科名",,,,,備　考,,,,
,,1413,,,,"890,013,5
",,,,倉敷市休日夜間急患センター,,,,,"〒710－0038
倉敷市新田２６８９番地",,,"0864-25-5020
常　勤:　　　 7
(医　　　　 7)
非常勤:　　　75
(医　　　　75)",,,倉敷市長　伊東　香織,,,難波　一弘,,,,"昭57. 10. 1

平30. 10. 1",,,,内　小,,,,"診療所
現存
",,,,
,,1414,,,,"890,021,8
",,,,総合病院　玉野市立玉野市民病院,,,,,"〒706－0011
玉野市宇野２丁目３番１号",,,"0863-31-2101
常　勤:　　　13
(医　　　　 9)
(薬　　　　 4)
非常勤:　　　70
(医　　　　69)
(薬　　　　 1)",,,玉野市長　黒田　晋,,,山原　茂裕,,,,"昭48. 10. 1

平30. 10. 1",,,,"一般　　
　　一般    199
内　外　ひ　整外　眼　耳い　婦　小　脳外　皮　麻　放　リハ",,,,"病院
現存
",,,,
,,1415,,,,"890,032,5
",,,,笠岡市立市民病院,,,,,"〒714－0081
笠岡市笠岡５６２８の１",,,"0865-63-2191
常　勤:　　　12
(医　　　　 8)
(薬　　　　 4)
非常勤:　　　44
(医　　　　43)
(薬　　　　 1)",,,笠岡市長　小林　嘉文,,,稲垣　登稔,,,,"昭38. 9. 1

平29. 9. 1",,,,"一般　　    126
療養　　     68
内　外　整外　皮　産婦　小　放　眼　ひ　リハ",,,,"病院
現存
",,,,
,,1416,,,,"890,034,1
",,,,笠岡市国民健康保険　真鍋島診療所,,,,,"〒714－0037
笠岡市真鍋島４０２３番地の１",,,"0865-68-3613
常　勤:　　　 1
(医　　　　 1)
非常勤:　　　 3
(医　　　　 3)",,,笠岡市　笠岡市長　小林　嘉文,,,小野　彰範,,,,"昭48. 7. 1

平30. 7. 1",,,,"一般　　      1
内　小　整外　放　外",,,,"診療所
現存
",,,,
,,1417,,,,"890,035,8
",,,,笠岡市六島診療所,,,,,"〒714－0038
笠岡市六島５８５８－５",,,"0865-68-2234
常　勤:　　　 2
(医　　　　 2)",,,笠岡市　笠岡市長　小林　嘉文,,,小野　彰範,,,,"昭39. 1. 27

平30. 1. 27",,,,内,,,,"診療所
現存
",,,,
,,1418,,,,"890,036,6
",,,,笠岡市北木島診療所,,,,,"〒714－0301
笠岡市北木島町３８０２－５３",,,"
常　勤:　　　 1
(医　　　　 1)
非常勤:　　　 2
(医　　　　 2)",,,笠岡市　笠岡市長　小林　嘉文,,,小野　泰生,,,,"平14. 9. 1
新規
令2. 9. 1",,,,内,,,,"診療所
現存
",,,,
,,1419,,,,"890,037,4
",,,,笠岡市飛島診療所,,,,,"〒714－0302
笠岡市飛島５９２０－２",,,"
常　勤:　　　 1
(医　　　　 1)",,,笠岡市　笠岡市長　小林　嘉文,,,福嶋　啓祐,,,,"平16. 7. 1
新規
平28. 7. 1",,,,内　リハ,,,,"診療所
現存
",,,,
,,1420,,,,"890,038,2
",,,,笠岡市高島診療所,,,,,"〒714－0035
笠岡市高島５０３９－１",,,"0865-69-2130
常　勤:　　　 1
(医　　　　 1)",,,笠岡市　笠岡市長　小林　嘉文,,,越後谷　良介,,,,"平18. 11. 1
新規
平30. 11. 1",,,,内　外,,,,"診療所
現存
",,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,[岡山県],,,,,,コード内容別医療機関一覧表,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,[令和 2年11月 1日現在　医科　現存/休止],,,,,,,,,,,,,,,,,,,,,,,,,,,,令和 2年11月 5日作成 ,,,,,,,,156頁,,,
,,, 　 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,項 番,,,,医 療 機 関 番 号,,,,医 療 機 関 名 称,,,,医療機関所在地,,,,,"電話番号
   ／
勤務医数",開設者氏名,,,,管理者氏名,,,"指定年月日
登録理由
指定期間始",,,,,"病床数
　／
診療科名",,,,,備　考,,,,
,,1421,,,,"890,041,6
",,,,井原市立井原市民病院,,,,,"〒715－0019
井原市井原町１１８６",,,"0866-62-1133
常　勤:　　　11
(医　　　　11)
非常勤:　　　50
(医　　　　50)",,,井原市長　大舌　勲,,,合地　明,,,,"昭38. 5. 1

平29. 5. 1",,,,"一般　　    120
療養　　     60
内　小　外　整外　産婦　眼　耳い　リハ　放　ひ　皮　麻　脳外",,,,"病院
現存
",,,,
,,1422,,,,"890,043,2
",,,,井原市立美星国保診療所,,,,,"〒714－1411
井原市美星町大倉２４６７番地４",,,"0866-87-2525
常　勤:　　　 1
(医　　　　 1)
非常勤:　　　 1
(医　　　　 1)",,,井原市長　大舌　勲,,,谷口　眞,,,,"平18. 6. 1
組織変更
平30. 6. 1",,,,内　他　整外,,,,"診療所
現存
",,,,
,,1423,,,,"890,056,4
",,,,高梁市宇治診療所,,,,,"〒719－2232
高梁市宇治町宇治１６９０",,,"0866-29-2012
常　勤:　　　 2
(医　　　　 2)",,,高梁市長　近藤　隆則,,,高畑　寛樹,,,,"平4. 10. 1

平28. 10. 1",,,,内　外,,,,"診療所
現存
",,,,
,,1424,,,,"890,057,2
",,,,高梁市中井診療所,,,,,"〒719－2402
高梁市中井町西方３１６７－１",,,"0866-28-2840
常　勤:　　　 1
(医　　　　 1)",,,高梁市長　近藤　隆則,,,三村　恭永,,,,"平8. 4. 1
移転
平29. 4. 1",,,,内　外,,,,"診療所
現存
",,,,
,,1425,,,,"890,059,8
",,,,高梁市川上診療所,,,,,"〒716－0201
高梁市川上町地頭２３４０",,,"0866-48-4188
常　勤:　　　 2
(医　　　　 1)
(薬　　　　 1)
非常勤:　　　 5
(医　　　　 5)",,,高梁市長　近藤　隆則,,,菅原　英次,,,,"平16. 10. 1
その他
平28. 10. 1",,,,内　精　小　外,,,,"診療所
現存
",,,,
,,1426,,,,"890,061,4
",,,,新見市国民健康保険菅生診療所,,,,,"〒718－0211
新見市菅生６３８２－４",,,"0867-78-1014
常　勤:　　　 1
(医　　　　 1)",,,新見市長　池田　一二三,,,迫田　秀治,,,,"昭46. 6. 1

平28. 6. 1",,,,内,,,,"診療所
現存
",,,,
,,1427,,,,"890,062,2
",,,,新見市国民健康保険　湯川診療所,,,,,"〒719－2643
新見市土橋２４０６",,,"0867-74-3180
常　勤:　　　 1
(医　　　　 1)
非常勤:　　　 3
(医　　　　 3)",,,新見市長　池田　一二三,,,笹井　史也,,,,"昭47. 6. 1

平29. 6. 1",,,,内,,,,"診療所
現存
",,,,
,,1428,,,,"890,065,5
",,,,新見市千屋診療所,,,,,"〒718－0102
新見市千屋実１４３３－１",,,"0867-77-2003
常　勤:　　　 1
(医　　　　 1)",,,新見市長　池田　一二三,,,長岡　巍,,,,"昭53. 4. 1

平29. 4. 1",,,,内,,,,"診療所
現存
",,,,
,,1429,,,,"890,066,3
",,,,新見市井倉診療所,,,,,"〒719－2551
新見市井倉４９７",,,"0867-75-2626
常　勤:　　　 1
(医　　　　 1)",,,新見市長　池田　一二三,,,松尾　豊,,,,"昭56. 4. 1

平29. 4. 1",,,,内　小　皮,,,,"診療所
休止
",,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,[岡山県],,,,,,コード内容別医療機関一覧表,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,[令和 2年11月 1日現在　医科　現存/休止],,,,,,,,,,,,,,,,,,,,,,,,,,,,令和 2年11月 5日作成 ,,,,,,,,157頁,,,
,,, 　 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,項 番,,,,医 療 機 関 番 号,,,,医 療 機 関 名 称,,,,医療機関所在地,,,,,"電話番号
   ／
勤務医数",開設者氏名,,,,管理者氏名,,,"指定年月日
登録理由
指定期間始",,,,,"病床数
　／
診療科名",,,,,備　考,,,,
,,1430,,,,"890,067,1
",,,,新見市足立診療所,,,,,"〒718－0006
新見市足立３８０４番地の４",,,"0867-95-7011
常　勤:　　　 2
(医　　　　 2)",,,新見市長　池田　一二三,,,金森　達也,,,,"昭58. 1. 1

平28. 1. 1",,,,内　小,,,,"診療所
現存
",,,,
,,1431,,,,"890,071,3
",,,,備前市国民健康保険市立備前病院,,,,,"〒705－0001
備前市伊部２２４５番地",,,"0869-64-3385
常　勤:　　　 7
(医　　　　 6)
(薬　　　　 1)
非常勤:　　　29
(医　　　　29)",,,岡山県備前市長　田原　隆雄,,,光岡　晋太郎,,,,"昭46. 4. 1

平28. 4. 1",,,,"一般　　     46
療養　　     44
内　外　婦　整外　リハ　放　麻　脳外　脳内　皮　ひ　呼内　呼吸器内科　循環器内科",,,,"病院
現存
",,,,
,,1432,,,,"890,084,6
",,,,岡山市久米南町組合立国民健康保険福渡病院,,,,,"〒709－3111
岡山市北区建部町福渡１０００",,,"086-722-0525
常　勤:　　　 4
(医　　　　 2)
(薬　　　　 2)
非常勤:　　　73
(医　　　　73)",,,岡山市久米南町国民健康保険病院組合　管理者　岡山市長　大森　雅夫,,,塩田　哲也,,,,"昭42. 1. 15

平30. 1. 15",,,,"一般　　     52
内　外　整外　眼　リハ　放　精　脳外　ひ　循環器内科　心外　形外",,,,"病院
現存
",,,,
,,1433,,,,"890,116,6
",,,,和気町国民健康保険日笠診療所,,,,,"〒709－0402
和気郡和気町日笠上４０５",,,"0869-93-0308
常　勤:　　　 2
(医　　　　 2)
非常勤:　　　 4
(医　　　　 4)",,,和気町長　草加　信義,,,荻野　健次,,,,"平18. 3. 1
その他
平30. 3. 1",,,,内,,,,"診療所
現存
",,,,
,,1434,,,,"890,117,4
",,,,和気町国民健康保険塩田診療所,,,,,"〒709－0506
和気郡和気町塩田６４４－１",,,"0869-89-3005
常　勤:　　　 1
(医　　　　 1)",,,和気町長　草加　信義,,,米井　二郎,,,,"平18. 3. 1
その他
平30. 3. 1",,,,内,,,,"診療所
現存
",,,,
,,1435,,,,"890,131,5
",,,,矢掛町国民健康保険病院,,,,,"〒714－1201
小田郡矢掛町矢掛２６９５",,,"0866-82-1326
常　勤:　　　12
(医　　　　10)
(薬　　　　 2)
非常勤:　　　45
(医　　　　44)
(薬　　　　 1)",,,矢掛町長　山野　通彦,,,名部　誠,,,,"昭32. 8. 1

平29. 8. 1",,,,"一般　　     57
療養　　     60
内　外　整外　婦　耳い　眼　皮　小　リハ　放　ひ　精",,,,"病院
現存
",,,,
,,1436,,,,"890,179,4
",,,,新庄村国民健康保険診療所,,,,,"〒717－0201
真庭郡新庄村１９９８－１",,,"0867-56-3255
常　勤:　　　 1
(医　　　　 1)
非常勤:　　　 4
(医　　　　 4)",,,新庄村長　小倉　博俊,,,川本　祐也,,,,"平8. 3. 1

平29. 3. 1",,,,内　小,,,,"診療所
現存
",,,,
,,1437,,,,"890,190,1
",,,,鏡野町国民健康保険病院,,,,,"〒708－0323
苫田郡鏡野町寺元３６５",,,"0868-54-0011
常　勤:　　　12
(医　　　　 9)
(薬　　　　 3)
非常勤:　　　 5
(医　　　　 5)",,,鏡野町長　山崎　親男,,,寒竹　一郎,,,,"平元. 5. 1

平28. 5. 1",,,,"一般　　
　　一般     48
療養　　
　　療養     40
内　小　外　整外　耳い　リハ　麻",,,,"病院
現存
",,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,[岡山県],,,,,,コード内容別医療機関一覧表,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,[令和 2年11月 1日現在　医科　現存/休止],,,,,,,,,,,,,,,,,,,,,,,,,,,,令和 2年11月 5日作成 ,,,,,,,,158頁,,,
,,, 　 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,項 番,,,,医 療 機 関 番 号,,,,医 療 機 関 名 称,,,,医療機関所在地,,,,,"電話番号
   ／
勤務医数",開設者氏名,,,,管理者氏名,,,"指定年月日
登録理由
指定期間始",,,,,"病床数
　／
診療科名",,,,,備　考,,,,
